14,36,12872.75,12873.75,12866,12870.75,1068,12870.75000000
14,37,12871.25,12871.5,12864.75,12869.5,427,12870.12500000
14,38,12869.25,12871.75,12867.5,12871.25,414,12870.50000000
14,39,12871,12873.75,12869.5,12872.75,333,12871.06250000
14,40,12872.75,12873.75,12867.75,12870.5,378,12870.95000000
14,41,12870.25,12872.25,12864.5,12865.75,601,12870.08333333
14,42,12866,12870.75,12866,12870.25,374,12870.10714286
14,43,12869.5,12883,12869.5,12877.25,1369,12871.00000000
14,44,12877.75,12878.25,12866.25,12868.75,1047,12870.75000000
14,45,12869.25,12870.75,12861,12867.5,881,12870.42500000
14,46,12867.25,12872,12865.5,12866,533,12869.95000000
14,47,12866,12870.5,12863.25,12868.25,446,12869.82500000
14,48,12868.5,12873.75,12867,12873,407,12870.00000000
14,49,12873,12873.25,12866.5,12868.5,368,12869.57500000
14,50,12868.25,12872.5,12866.5,12872,363,12869.72500000
14,51,12871.75,12877,12871.25,12874,450,12870.55000000
14,52,12874.5,12875.25,12866.5,12868.75,879,12870.40000000
14,53,12868.5,12871,12865,12870.5,452,12869.72500000
14,54,12870.25,12881.5,12869.5,12878,812,12870.65000000
14,55,12878.75,12881,12873,12874.5,463,12871.35000000
14,56,12874.75,12880.5,12866.25,12870,1317,12871.75000000
14,57,12869.5,12877.5,12869,12876,580,12872.52500000
14,58,12876,12878.25,12874.5,12877.75,357,12873.00000000
14,59,12878,12896.25,12877,12895,2297,12875.65000000
15,0,12894.75,12899,12888.5,12893.75,2107,12877.82500000
15,1,12893.75,12895,12887.75,12887.75,762,12879.20000000
15,2,12888,12891.25,12883.25,12886,1034,12880.92500000
15,3,12886.25,12886.5,12881.25,12883.75,518,12882.25000000
15,4,12884,12893.5,12884,12892.25,560,12883.67500000
15,5,12892.5,12900.5,12888.5,12896.75,1139,12885.90000000
15,6,12897,12897.25,12892.25,12895,485,12888.40000000
15,7,12894.5,12897.5,12892.5,12897.5,353,12890.55000000
15,8,12897.5,12898.5,12895,12897.5,387,12892.52500000
15,9,12898,12902.25,12896.5,12898.25,550,12892.85000000
15,10,12898,12900.75,12893.5,12893.5,458,12892.82500000
15,11,12893.75,12897,12890.75,12893.75,631,12893.42500000
15,12,12894,12896.75,12889.25,12893.25,667,12894.15000000
15,13,12893.5,12897,12889,12889,684,12894.67500000
15,14,12889,12895.25,12888.5,12890.25,574,12894.47500000
15,15,12890.25,12897.75,12890,12896.5,448,12894.45000000
15,16,12896.75,12905,12896.75,12903.25,898,12895.27500000
15,17,12903,12906,12899.5,12901.25,549,12895.65000000
15,18,12901.25,12904.5,12899.75,12901.5,479,12896.05000000
15,19,12901,12902.5,12891.75,12895.25,1203,12895.75000000
15,20,12895.25,12899.75,12895.25,12898,422,12896.20000000
15,21,12897.75,12904.75,12897.25,12899.5,509,12896.77500000
15,22,12899.75,12902.75,12893,12894,1094,12896.85000000
15,23,12893.5,12896.5,12891.5,12894.25,388,12897.37500000
15,24,12893.75,12902.25,12893.25,12901.25,472,12898.47500000
15,25,12901,12906.25,12899,12905.5,655,12899.37500000
15,26,12905.25,12907.5,12897.25,12898,817,12898.85000000
15,27,12897.75,12901.25,12889,12889.25,580,12897.65000000
15,28,12889.5,12896.75,12889.5,12895,503,12897.00000000
15,29,12895,12899,12892.75,12895.75,436,12897.05000000
15,30,12896.5,12898.5,12894.75,12896.5,235,12896.90000000
15,31,12896.75,12903.25,12896.75,12901.5,569,12897.10000000
15,32,12902,12905,12900.25,12900.5,427,12897.75000000
15,33,12900.5,12909,12898.75,12908.25,752,12899.15000000
